customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,IntrntSrvc_DSL,IntrntSrvc_FiberOptic,IntrntSrvc_No,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_Monthly,Contract_OneYear,Contract_TwoYear,PaperlessBilling,PayMthd_BankTransfer,PayMthd_CreditCard,PayMthd_ElectronicCheck,PayMthd_MailedCheck,MonthlyCharges,TotalCharges,Churn
6603-YRDCJ,1,0,1,0,33,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,61.06,2018.0,0
3538-WZPHD,1,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,29.6,79.44,1
3229-USWAR,0,0,0,0,34,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,79.94,2728.0,0
2138-VFAPZ,0,0,1,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,19.7,263.8,0
6131-JLWZM,0,0,0,0,13,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,20.3,275.5,0
4785-QRJHC,1,1,1,0,46,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,59.9,2816.0,1
0269-XFESX,1,0,1,1,23,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24.34,538.5,0
1709-EJDOX,0,0,1,1,47,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.75,949.0,0
4316-XCSLJ,1,0,0,1,17,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,50.3,847.0,0
8610-WFCJF,0,0,1,1,49,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,95.6,4784.0,1
9693-XMUOB,1,1,1,0,59,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,50.25,2998.0,0
0383-CLDDA,0,0,0,0,69,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,85.4,5896.0,0
4905-JEFDW,1,0,0,0,11,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,41.6,470.5,1
2709-UQGNP,1,0,0,0,10,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,51.66,524.5,0
3549-ZTMNH,1,0,1,1,12,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,24.0,269.8,0
7881-INRLC,1,0,0,0,45,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,100.9,4740.0,1
8033-ATFAS,0,0,1,1,39,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,59.84,2342.0,0
1635-NZATJ,1,1,1,0,71,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,25.45,1790.0,0
0562-HKHML,1,0,1,1,71,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23.9,1626.0,0
8277-RVRSV,0,0,1,1,33,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,24.16,800.5,0
9943-VSZUV,1,1,0,0,67,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,75.7,5060.0,0
0117-LFRMW,1,0,1,1,37,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,40.2,1449.0,1
6172-FECYY,1,0,1,1,49,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,84.5,4256.0,1
7054-ENNGU,0,0,1,0,9,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,50.84,466.5,0
1455-HFBXA,1,0,1,0,52,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,91.6,4628.0,0
9402-CXWPL,0,0,0,0,70,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,98.9,6840.0,0
1628-BIZYP,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,85.0,85.0,0
1965-AKTSX,0,1,0,0,14,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,78.94,1102.0,1
0082-LDZUE,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,44.3,44.3,0
4786-UKSNZ,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.2,20.2,1
5343-SGUBI,0,0,0,0,52,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,80.2,4296.0,0
0856-NAOES,1,0,0,0,6,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,60.9,414.0,0
1976-AZZPJ,1,0,1,0,7,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,34.2,256.5,0
7248-VZQLC,0,1,0,0,47,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,85.2,3970.0,1
6156-UZDLF,0,0,0,0,26,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,87.1,2274.0,0
3099-OONVS,1,0,1,1,25,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,54.3,1297.0,0
9500-WBGRP,1,0,0,0,69,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,19.1,1269.0,0
5183-KLYEM,0,0,0,0,72,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,112.75,8190.0,0
5144-PQCDZ,1,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,19.95,59.25,0
8514-VZHEB,1,0,1,1,59,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.5,1148.0,0
6625-IUTTT,1,0,0,0,67,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,65.56,4360.0,0
9355-NPPFS,0,1,0,0,26,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,78.8,2006.0,0
0068-FIGTF,0,0,0,0,27,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,78.2,2078.0,0
5965-GGPRW,1,0,1,1,72,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,105.25,7610.0,0
8035-PWSEV,0,0,0,0,6,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,89.25,487.0,0
2236-HILPA,1,0,1,1,62,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20.66,1218.0,0
1840-BIUOG,1,0,0,0,20,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,68.7,1416.0,0
1356-MKYSK,1,0,0,0,6,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,78.6,483.2,0
6080-LNESI,1,0,0,0,51,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,24.75,1235.0,0
1830-IPXVJ,0,0,1,1,61,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.75,1312.0,0
5828-DWPIL,1,1,1,0,62,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,89.1,5620.0,0
8398-TBIYD,0,0,0,0,72,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,84.7,6184.0,0
0011-IGKFF,1,1,1,0,13,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,98.0,1238.0,1
4192-GORJT,1,0,1,0,5,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,94.44,498.0,1
6496-SLWHQ,1,1,0,0,3,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,105.0,294.5,1
9912-GVSEQ,0,1,1,0,26,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,93.9,2382.0,1
2931-FSOHN,1,1,0,0,13,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,59.9,788.5,0
9418-RUKPH,0,0,1,1,38,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,19.95,756.5,0
5383-MMTWC,0,1,1,0,8,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,84.0,613.5,1
9971-ZWPBF,1,1,1,1,34,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,108.9,3626.0,0
4712-AUQZO,1,0,0,0,18,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,33.6,550.5,0
9711-FJTBX,1,0,1,1,56,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,85.9,4790.0,0
2908-ZTPNF,0,0,0,0,36,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,34.84,1267.0,0
7240-ETPTR,0,0,1,0,9,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,48.75,442.2,1
2202-CUYXZ,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,84.9,84.9,1
5995-OIGLP,1,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,56.66,655.0,1
8421-WZOOW,0,1,1,1,57,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,95.3,5570.0,0
6261-RCVNS,0,0,0,0,42,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,73.9,3160.0,1
7951-QKZPL,0,0,1,1,33,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,24.5,740.5,1
1414-YADCW,1,0,1,0,70,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,84.6,5708.0,0
8756-RDDLT,0,0,0,0,68,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,44.94,3086.0,0
2862-PFNIK,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,24.7,24.7,0
5816-QVHRX,0,0,0,0,37,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,100.3,3542.0,0
4430-YHXGG,0,0,0,1,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,25.45,84.2,0
6888-SBYAI,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,50.7,50.7,0
7395-XWZOY,1,0,0,0,20,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,55.0,1166.0,0
7169-YWAMK,1,0,1,1,72,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,68.4,4856.0,0
3640-PHQXK,0,0,0,0,31,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,89.9,2806.0,1
6877-LGWXO,1,1,1,0,18,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,78.56,1423.0,1
6859-RKMZJ,1,0,1,0,11,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,55.06,608.0,0
2729-VNVAP,0,0,1,1,33,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.8,641.5,0
2957-JIRMN,0,1,0,0,62,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,84.44,4960.0,0
2049-BAFNW,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,35.9,35.9,0
3842-QTGDL,1,0,1,0,16,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,80.75,1321.0,0
7163-OCEQI,1,0,1,1,22,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,78.6,1664.0,0
9782-LGXMC,0,0,1,1,49,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,61.75,3024.0,0
5975-BAICR,1,0,1,1,36,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,63.7,2188.0,0
8019-ENHXU,1,0,1,0,42,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,99.44,4140.0,1
5167-GBFRE,1,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,25.2,102.5,1
9033-EOXWV,0,0,0,0,12,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,74.06,872.5,1
4673-KKSLS,0,0,0,0,31,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,87.6,2724.0,0
4853-OITSN,1,0,1,0,5,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,89.1,413.2,0
9800-OUIGR,1,0,1,1,66,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20.0,1374.0,0
1324-NLTJE,0,1,0,0,15,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,55.0,757.0,1
2324-EFHVG,1,0,0,0,64,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,104.4,6692.0,0
7094-MSZAO,1,0,1,1,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20.05,218.5,0
1522-VVDMG,1,0,1,1,7,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,89.75,609.0,1
6907-CQGPN,1,0,0,0,29,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,34.3,1005.0,0
0780-XNZFN,1,0,0,0,57,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.66,1126.0,0
0239-OXEXL,0,0,0,0,46,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,84.25,3848.0,0
2675-IJRGJ,1,0,0,0,53,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.66,978.0,0
7049-GKVZY,0,0,0,0,17,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,79.9,1387.0,0
8577-QSOCG,0,0,1,1,38,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,20.2,746.0,0
3721-CNZHX,1,0,0,0,15,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19.8,304.5,0
0212-ISBBF,0,0,0,0,22,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,50.34,1099.0,0
9185-TQCVP,1,0,1,0,14,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,85.1,1139.0,1
3585-YNADK,0,0,1,0,57,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,74.6,4370.0,0
5271-DBYSJ,1,1,0,0,11,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,79.1,827.5,0
1099-GODLO,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.34,20.34,0
6828-HMKWP,1,0,1,1,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21.05,262.0,0
5567-WSELE,1,1,1,0,3,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,94.6,279.5,1
1472-TNCWL,1,0,0,1,36,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,94.7,3512.0,0
8063-RJYNF,1,0,0,0,16,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,94.25,1483.0,1
0687-ZVTHB,1,0,1,1,65,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,72.44,4652.0,1
2080-GKCWQ,1,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,74.94,151.8,0
9661-ACXBS,0,0,0,0,42,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,105.2,4400.0,1
2193-SFWQW,1,0,1,1,72,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,111.94,8030.0,0
5656-JAMLX,1,0,0,0,62,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.84,1254.0,0
3462-BJQQA,0,0,0,0,6,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,89.75,552.5,0
0442-TDYUO,1,0,1,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,20.05,1036.0,0
6733-LRIZX,1,0,0,0,35,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,108.94,4026.0,0
9503-XJUME,1,0,0,1,52,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,19.66,928.5,0
4367-NHWMM,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.9,24.9,0
3727-RJMEO,1,0,1,0,6,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,82.9,460.2,1
3779-OSWCF,0,0,1,0,71,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,93.2,6508.0,0
6736-DHUQI,0,0,1,1,67,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,84.8,5600.0,0
3915-ODIYG,1,1,0,0,60,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,71.75,4376.0,0
1360-RCYRT,1,0,1,1,23,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,30.34,679.0,0
2724-FJDYW,1,0,0,1,39,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,54.84,2192.0,0
4451-RWASJ,1,0,1,1,15,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,19.5,239.8,0
6646-VRFOL,1,1,1,0,53,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,103.9,5484.0,1
3460-TJBWI,1,0,1,1,24,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,24.2,609.0,0
5917-HBSDW,0,0,1,1,37,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19.34,684.0,0
5685-IIXLY,0,0,1,1,5,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,83.6,404.2,1
5671-UUNXD,0,1,1,0,50,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,100.6,5188.0,0
0956-ACVZC,0,0,0,0,54,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,94.1,5060.0,0
2325-NBPZG,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,74.56,233.6,0
4250-ZBWLV,1,0,0,0,68,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,108.44,7176.0,1
4482-FTFFX,1,0,0,0,5,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,56.16,291.5,0
8859-DZTGQ,1,0,0,0,33,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.34,690.0,0
0440-MOGPM,0,0,0,0,41,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,80.56,3264.0,0
0020-JDNXP,0,0,1,1,34,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,61.25,1993.0,0
3752-CQSJI,0,0,1,1,13,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,20.45,254.5,0
5025-GOOKI,0,0,0,0,20,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,18.9,347.8,0
4698-KVLLG,0,1,0,0,51,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.6,968.0,0
5095-AESKG,0,0,1,0,3,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,91.5,243.0,1
2887-JPYLU,0,0,0,1,41,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,45.2,1842.0,0
4770-QAZXN,0,0,0,0,13,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19.45,232.1,0
4896-CPRPF,1,0,1,1,35,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25.45,809.0,0
1871-MOWRM,1,0,1,0,12,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,80.9,866.5,1
9714-EDSUC,1,0,0,0,4,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,94.9,360.5,0
2027-OAQQC,0,0,0,0,43,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,49.06,2076.0,1
0282-NVSJS,0,1,1,1,12,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,29.3,356.0,0
9090-SGQXL,1,1,1,0,68,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,105.3,7300.0,1
6595-YGXIT,1,1,0,0,25,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,88.94,2292.0,1
7353-YOWFP,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.25,129.1,0
9835-ZIITK,1,1,1,0,66,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,110.9,7492.0,1
7537-CBQUZ,1,1,0,0,63,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,109.4,7030.0,0
1555-DJEQW,0,0,1,1,70,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,114.2,7724.0,1
5649-TJHOV,1,1,1,0,27,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,36.5,1032.0,1
0519-XUZJU,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,70.75,70.75,1
3363-EWLGO,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.95,109.6,0
4750-UKWJK,0,1,1,0,37,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19.6,728.0,0
6338-AVWCY,1,0,0,0,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,40.16,130.8,1
1689-YQBYY,0,0,0,1,12,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,76.6,893.0,0
4487-ZYJZK,0,0,1,1,38,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,19.6,763.0,0
2959-FENLU,0,0,0,0,9,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,85.3,781.5,0
0708-LGSMF,1,0,1,0,13,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,65.9,902.0,0
9253-QXKBE,1,1,1,0,29,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,94.44,2654.0,1
7634-HLQJR,0,0,1,1,47,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20.05,1016.5,0
0487-RPVUM,1,0,1,0,61,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,99.4,5944.0,0
4079-ULGFR,1,0,0,0,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.0,275.8,0
2516-XSJKX,0,0,1,1,41,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,78.44,3126.0,0
0057-QBUQH,0,0,0,1,43,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,25.1,1070.0,0
9445-SZLCH,0,0,1,1,36,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,97.4,3458.0,1
6599-SFQVE,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,55.0,340.5,0
8331-ZXFOE,0,0,0,0,58,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,71.1,4300.0,0
4003-FUSHP,1,0,0,0,19,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,61.56,1093.0,0
0356-ERHVT,1,0,1,0,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,45.9,522.0,0
7325-ENZFI,0,0,0,0,39,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,40.3,1630.0,0
4884-ZTHVF,0,1,0,0,8,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,87.1,713.5,0
3920-HIHMQ,0,0,0,1,26,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,49.5,1266.0,0
3055-OYMSE,0,1,0,0,53,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,73.8,4004.0,0
0613-WUXUM,0,0,1,1,70,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,19.2,1401.0,0
7568-PODML,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,45.3,45.3,1
4458-KVRBJ,1,0,0,0,59,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25.0,1510.0,0
5349-IECLD,1,0,0,0,2,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,94.94,178.1,1
1397-XKKWR,1,0,0,0,7,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,35.3,264.8,0
3945-GFWQL,0,0,0,1,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,44.56,480.5,1
8097-OMULG,1,0,1,1,59,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,76.75,4540.0,0
6013-BHCAW,1,0,1,1,61,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,81.0,4976.0,0
0401-WDBXM,1,0,1,1,72,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,105.56,7544.0,0
3387-PLKUI,0,0,1,1,13,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18.8,251.2,0
6096-EGVTU,0,0,1,1,64,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24.9,1596.0,0
3797-VTIDR,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,23.45,23.45,1
5081-NWSUP,0,0,0,0,10,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,64.9,685.5,0
2580-ATZSQ,0,0,1,1,65,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,61.34,3874.0,0
8085-MSNLK,0,0,1,0,62,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,113.94,6892.0,0
9691-HKOVS,0,0,1,0,55,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,90.1,4916.0,0
9881-VCZEP,0,0,1,0,25,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,54.1,1373.0,0
9526-BIHHD,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,29.7,29.7,1
8757-TFHHJ,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,49.8,49.8,0
4523-WXCEF,0,0,1,0,59,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,101.1,6040.0,1
